TIPO_REG,U_DPTO,U_MPIO,UA_CLASE,COD_ENCUESTAS,U_VIVIENDA,F_NROHOG,FA1_NRO_FALL,FA2_SEXO_FALL,FA3_EDAD_FALL,FA4_CERT_DEFUN
3,13,244,1,7173637,1,1,1,1,52,9
3,13,244,1,7175082,1,1,1,1,92,1
3,13,244,1,7359284,2,1,1,1,90,1
3,13,244,1,7359368,1,1,1,2,59,1
3,13,244,1,7360224,1,1,1,2,87,1
3,13,244,1,7362480,1,1,1,1,65,2
3,13,244,1,7363600,1,1,1,1,23,2
3,13,244,1,7363771,1,1,1,2,34,2
3,13,244,1,7567162,1,1,1,1,85,9
3,13,244,1,7567808,1,1,1,2,62,1
3,13,244,1,7567886,2,1,1,1,74,1
3,13,244,1,7568700,1,1,1,1,77,1
3,13,244,1,7570566,1,1,1,1,89,1
3,13,244,1,7570566,1,1,2,2,79,1
3,13,244,1,7764669,1,1,1,1,66,1
3,13,244,1,7764976,2,1,1,1,68,1
3,13,244,1,7765267,1,1,1,2,31,1
3,13,244,1,8047138,1,1,1,2,88,1
3,13,244,1,8047263,1,1,1,2,78,1
3,13,244,1,8050445,1,1,1,2,73,1
3,13,244,1,8050722,2,1,1,2,87,1
3,13,244,1,8052708,1,1,1,1,39,1
3,13,244,1,8443615,1,1,1,1,82,2
3,13,244,1,8446320,1,1,1,2,52,2
3,13,244,1,8656826,2,1,1,1,67,1
3,13,244,1,8657650,1,1,1,1,64,1
3,13,244,1,8657678,1,1,1,1,92,1
3,13,244,1,8657739,2,1,1,1,100,1
3,13,244,1,8770622,1,1,1,1,99,1
3,13,244,1,8770926,1,1,1,2,111,1
3,13,244,1,8937974,2,1,1,1,72,2
3,13,244,1,8938107,1,1,1,2,80,1
3,13,244,1,8938843,1,1,1,1,82,1
3,13,244,1,8939591,2,1,1,1,44,9
3,13,244,1,8939591,2,1,2,2,97,9
3,13,244,1,9112108,2,1,1,1,89,1
3,13,244,1,9115597,1,1,1,1,74,1
3,13,244,1,9116633,1,1,1,1,71,1
3,13,244,1,9116686,1,1,1,1,0,1
3,13,244,1,9116910,1,1,1,2,85,1
3,13,244,1,9117466,1,1,1,1,90,1
3,13,244,1,9360645,1,1,1,2,76,1
3,13,244,1,9360690,1,1,1,2,67,2
3,13,244,1,9360713,1,1,1,2,93,1
3,13,244,1,9361188,1,1,1,1,71,1
3,13,244,1,9361393,1,1,1,1,57,1
3,13,244,1,9556944,1,3,1,1,74,1
3,13,244,1,9811621,1,1,1,1,25,1
3,13,244,1,9811689,1,1,1,1,73,1
3,13,244,1,9811983,2,1,1,1,44,1
3,13,244,1,9812751,1,1,1,1,39,1
3,13,244,1,9812959,1,1,1,1,0,9
3,13,244,1,9813094,1,1,1,1,86,1
3,13,244,1,9813222,1,1,1,2,84,9
3,13,244,1,9813276,4,1,1,1,43,1
3,13,244,1,10043743,1,1,1,1,71,1
3,13,244,1,10044010,1,1,1,2,54,1
3,13,244,1,10046442,1,1,1,2,42,1
3,13,244,1,10272397,1,1,1,2,59,1
3,13,244,1,10272699,1,1,1,2,54,1
3,13,244,1,10605559,1,1,1,2,80,2
3,13,244,1,10755408,2,1,1,2,51,1
3,13,244,1,11016785,1,2,1,1,93,1
3,13,244,1,11017204,1,1,1,1,43,1
3,13,244,1,11017507,1,1,1,2,82,1
3,13,244,1,11017620,1,1,1,1,90,1
3,13,244,1,11017664,1,1,1,2,99,1
3,13,244,1,11232083,2,1,1,1,0,9
3,13,244,1,11502228,2,1,1,1,45,1
3,13,244,1,11503501,1,1,1,1,92,1
3,13,244,1,12206074,3,1,1,2,88,1
3,13,244,1,113266207,1,1,1,2,91,1
3,13,244,1,900220786,1,1,1,2,107,2
3,13,244,1,900566868,1,1,1,2,55,1
3,13,244,1,900969015,1,1,1,2,83,1
3,13,244,1,901515726,1,1,1,1,23,9
3,13,244,1,901723908,1,1,1,2,66,1
3,13,244,1,902414759,1,1,1,1,42,2
3,13,244,2,17738,1,1,1,1,0,9
3,13,244,2,17738,1,2,1,2,0,2
3,13,244,2,96033,1,1,1,2,74,2
3,13,244,2,216998,1,1,1,1,50,1
3,13,244,2,217025,1,1,1,1,50,9
3,13,244,2,217033,1,1,1,1,43,9
3,13,244,2,452356,1,1,1,2,50,1
3,13,244,2,452360,1,1,1,1,51,1
3,13,244,2,452378,1,1,1,1,54,1
3,13,244,2,786626,2,1,1,2,98,1
3,13,244,2,786717,1,1,1,1,92,1
3,13,244,2,843773,2,1,1,2,97,1
3,13,244,2,941066,1,1,1,1,98,9
3,13,244,2,1505946,1,1,1,2,7,9
3,13,244,2,1505962,2,1,1,2,6,1
3,13,244,2,2004430,1,1,1,2,54,1
3,13,244,2,2004496,1,1,1,1,72,9
3,13,244,2,2004513,1,1,1,1,104,1
3,13,244,2,2103483,1,1,1,2,99,1
3,13,244,2,2103487,1,1,1,1,26,1
3,13,244,2,2103494,1,1,1,2,70,1
3,13,244,2,2306117,2,1,1,2,87,9
3,13,244,2,2658561,2,1,1,1,89,1
3,13,244,2,2658591,1,1,1,1,72,9
3,13,244,2,2658663,1,1,1,2,94,9
3,13,244,2,2658747,1,1,1,1,90,9
3,13,244,2,2670973,2,1,1,1,1,9
3,13,244,2,3474007,2,1,1,2,1,9
3,13,244,2,3475414,3,1,1,1,64,1
3,13,244,2,15375163,1,1,1,1,0,2
3,13,244,2,16157980,1,1,1,1,1,2
3,13,244,2,901468155,1,1,1,1,79,1
3,13,244,3,5316348,1,1,1,1,0,2
3,13,244,3,5316905,1,1,1,1,74,1
3,13,244,3,7567304,1,1,1,2,15,1
3,13,244,3,8444487,1,1,1,1,80,9
3,13,244,3,8446533,1,1,1,1,72,9
3,13,244,3,10271600,1,1,1,2,60,2
3,13,244,3,10273298,1,1,1,1,63,1
3,13,244,3,10275836,7,1,1,2,50,1
3,13,244,3,10275871,6,1,1,2,79,1
3,13,244,3,10755309,1,1,1,1,1,9
3,13,244,3,11015918,1,1,1,2,38,1
3,13,244,3,11016007,1,1,1,1,53,1
3,13,244,3,11016269,1,1,1,2,31,1
3,13,244,3,11676717,1,1,1,1,81,1
3,13,244,3,13144438,1,1,1,1,0,2
3,13,244,3,13774400,2,1,1,1,64,1
3,13,244,3,14254785,1,1,1,2,62,1
3,13,244,3,14256482,1,1,1,1,42,1
3,13,244,3,14585849,1,1,1,2,63,1
3,13,244,3,15371948,1,1,1,2,72,9
3,13,244,3,15570762,1,1,1,1,0,9
3,13,244,3,900394032,1,1,1,2,89,2
3,13,244,3,901282681,1,1,1,1,76,1
3,13,248,1,410718,1,1,1,1,22,1
3,13,248,1,410795,1,2,1,2,82,1
3,13,248,1,411479,1,1,1,2,92,1
3,13,248,1,411488,1,1,1,1,28,1
3,13,248,1,411494,2,1,1,1,101,1
3,13,248,1,411500,1,1,1,2,58,1
3,13,248,1,411501,1,1,1,1,81,1
3,13,248,1,412061,1,1,1,1,19,1
3,13,248,1,412094,1,1,1,1,64,9
3,13,248,1,412094,1,1,2,2,57,9
3,13,248,1,884036,1,2,1,1,61,1
3,13,248,1,1133585,1,1,1,2,73,1
3,13,248,1,1133593,1,1,1,2,82,1
3,13,248,1,1855367,1,2,1,1,60,1
3,13,248,1,1855402,1,1,1,2,67,1
3,13,248,1,1855456,1,1,1,2,87,9
3,13,248,1,1855520,1,1,1,1,93,1
3,13,248,1,1855633,1,1,1,2,64,1
3,13,248,1,1855643,1,1,1,2,102,1
3,13,248,1,1855690,1,1,1,1,91,1
3,13,248,1,3090067,1,1,1,1,68,1
3,13,248,1,3090097,1,1,1,1,78,1
3,13,248,1,3090734,1,1,1,1,75,1
3,13,248,1,3090918,1,1,1,1,84,1
3,13,248,1,3090962,1,1,1,1,66,1
3,13,248,1,3105693,1,1,1,2,72,1
3,13,248,1,3107066,1,1,1,2,89,1
3,13,248,1,3107329,1,1,1,1,78,1
3,13,248,1,3107384,1,1,1,1,46,1
3,13,248,1,3107470,1,1,1,2,85,9
3,13,248,1,3107849,1,1,1,1,81,1
3,13,248,1,901278090,1,1,1,2,66,9
3,13,248,2,1019924,2,1,1,2,0,2
3,13,248,2,1019936,1,1,1,1,55,1
3,13,248,2,1019999,1,1,1,2,76,1
3,13,248,2,1020056,1,1,1,1,23,2
3,13,248,2,1855521,1,1,1,1,87,1
3,13,248,2,1855547,1,1,1,1,78,1
3,13,248,2,1855639,1,1,1,1,36,1
3,13,248,2,1855647,1,1,1,2,84,1
3,13,248,2,1855766,1,1,1,1,40,1
3,13,248,2,1855766,1,2,1,1,40,1
3,13,248,2,3090523,1,1,1,1,39,1
3,13,248,2,3092497,1,2,1,1,74,1
3,13,248,2,3092532,1,1,1,1,76,1
3,13,248,2,3108409,1,1,1,2,69,1
3,13,248,2,4063204,1,1,1,1,82,9
3,13,248,2,4063205,1,1,1,2,72,1
3,13,248,2,4063265,1,1,1,2,72,1
3,13,248,2,4063305,1,1,1,1,0,2
3,13,248,2,4063325,1,1,1,1,89,1
3,13,248,2,4063364,1,1,1,2,75,1
3,13,248,2,4063364,1,1,2,1,88,1
3,13,248,2,5532203,1,1,1,2,87,1
3,13,248,2,5532330,1,1,1,2,74,1
3,13,248,2,5532585,1,1,1,2,44,1
3,13,248,2,5670428,1,1,1,1,1,1
3,13,248,2,7697956,1,1,1,2,64,1
3,13,248,2,7697971,1,1,1,1,85,1
3,13,268,1,1017438,1,1,1,1,83,2
3,13,268,1,1636640,1,1,1,2,44,1
3,13,268,1,2182510,1,1,1,2,76,1
3,13,268,1,2182525,2,1,1,2,38,1
3,13,268,1,2362163,1,1,1,1,93,1
3,13,268,1,3597181,1,1,1,1,6,1
3,13,268,1,3743120,1,1,1,1,29,1
3,13,268,1,4197223,1,1,1,1,80,1
3,13,268,1,4197322,1,1,1,2,77,1
3,13,268,1,4197359,1,1,1,1,33,1
3,13,268,1,4763154,1,1,1,1,79,1
3,13,268,1,4918048,1,1,1,1,25,1
3,13,268,1,5999827,1,3,1,1,24,1
3,13,268,1,5999926,1,1,1,1,21,1
3,13,268,1,6481971,1,1,1,2,28,1
3,13,268,1,6481971,1,1,2,1,7,1
3,13,268,1,7937491,1,2,1,1,57,1
3,13,268,1,7995680,1,1,1,2,38,1
3,13,268,1,900379854,1,1,1,1,25,1
3,13,268,1,900379854,1,1,2,1,41,1
3,13,268,1,900564638,1,1,1,2,32,9
3,13,268,2,1797178,1,1,1,1,83,1
3,13,268,2,2362108,1,3,1,1,1,9
3,13,268,2,2489327,1,1,1,2,28,2
3,13,268,2,6485201,1,1,1,2,47,1
3,13,268,2,6960557,1,1,1,1,100,1
3,13,268,2,8337304,1,2,1,2,88,1
3,13,268,2,8338219,1,2,1,2,86,9
3,13,268,2,8339876,2,1,1,2,0,2
3,13,268,2,8802610,1,1,1,1,52,2
3,13,268,2,8802610,1,1,2,1,76,2
3,13,268,2,8802610,1,1,3,1,36,2
3,13,268,3,2182501,1,1,1,2,1,9
3,13,268,3,3441266,1,2,1,1,93,1
3,13,268,3,3441266,1,2,2,2,90,1
3,13,268,3,3441454,1,1,1,1,37,1
3,13,268,3,4918099,1,1,1,1,0,1
3,13,268,3,5384603,2,1,1,1,0,2
3,13,268,3,8339863,1,3,1,1,0,2
3,13,268,3,8654426,1,1,1,1,24,1
3,13,268,3,8655082,1,1,1,1,80,1
3,13,300,1,313671,1,1,1,2,42,9
3,13,300,1,981578,1,1,1,2,83,9
3,13,300,1,981629,1,1,1,1,27,9
3,13,300,1,1257492,1,1,1,1,53,9
3,13,300,1,1506907,1,1,1,1,53,9
3,13,300,1,1846575,2,1,1,1,47,1
3,13,300,1,4448531,1,1,1,1,80,9
3,13,300,1,5806320,2,1,1,1,82,1
3,13,300,1,5809968,2,1,1,1,25,9
3,13,300,1,6352052,3,1,1,1,87,2
3,13,300,1,6352052,3,1,2,1,87,2
3,13,300,1,6352052,3,1,3,2,91,2
3,13,300,1,6352068,2,1,1,2,91,2
3,13,300,1,6352068,2,1,2,1,86,2
3,13,300,1,6352068,2,1,3,1,87,2
3,13,300,1,113274381,3,1,1,1,82,1
3,13,300,1,900388557,1,1,1,1,65,9
3,13,300,2,59627,1,1,1,1,82,2
3,13,300,2,59657,1,1,1,2,0,2
3,13,300,2,59662,1,1,1,2,0,2
3,13,300,2,59662,1,1,2,1,0,2
3,13,300,2,129973,1,1,1,1,83,1
3,13,300,2,160447,1,1,1,2,98,1
3,13,300,2,981575,1,1,1,1,11,1
3,13,300,2,1257489,1,1,1,2,68,1
3,13,300,2,1257489,1,1,2,1,83,1
3,13,300,2,1257502,1,1,1,1,23,1
3,13,300,2,1506915,1,1,1,2,89,2
3,13,300,2,2014509,1,1,1,1,44,2
3,13,300,2,2014516,1,1,1,1,47,1
3,13,300,2,2385208,1,1,1,1,68,2
3,13,300,2,2545927,1,1,1,1,64,2
3,13,300,2,2545933,1,1,1,1,0,1
3,13,300,2,2688805,1,1,1,1,85,1
3,13,300,2,3062520,1,1,1,2,84,1
3,13,300,2,3614608,1,1,1,2,61,2
3,13,300,2,7209078,1,1,1,1,23,1
3,13,300,2,7209150,1,1,1,2,79,1
3,13,300,2,7211390,1,1,1,1,43,1
3,13,300,2,7212097,1,1,1,1,50,2
3,13,300,2,7875359,1,1,1,2,100,1
3,13,300,2,8318506,1,1,1,2,68,1
3,13,300,2,8499388,1,1,1,1,82,1
3,13,300,2,8790640,1,1,1,2,34,1
3,13,300,2,8790640,1,1,2,2,56,1
3,13,300,2,8790826,1,1,1,1,68,1
3,13,300,2,8791323,1,1,1,2,33,1
3,13,300,2,9001432,1,1,1,1,54,1
3,13,300,2,9001436,1,1,1,1,54,1
3,13,300,2,9001448,1,1,1,1,0,1
3,13,300,2,9213390,1,1,1,1,54,1
3,13,300,2,9657187,1,1,1,2,0,2
3,13,300,2,9657225,1,1,1,2,0,2
3,13,300,2,9657244,1,1,1,1,82,9
3,13,300,2,14202317,1,1,1,1,73,1
3,13,300,2,14469059,1,1,1,2,73,1
3,13,300,2,14469072,1,1,1,1,90,2
3,13,300,2,14800397,1,1,1,1,86,1
3,13,300,2,15196258,1,1,1,2,61,9
3,13,300,2,15196272,1,1,1,1,85,2
3,13,300,2,15196293,1,1,1,1,78,2
3,13,300,2,15196369,1,1,1,1,63,2
3,13,300,2,15834595,1,1,1,2,81,2
3,13,300,2,15834595,1,1,2,2,50,2
3,13,300,2,15834604,1,1,1,1,84,2
3,13,300,3,2188964,1,1,1,1,30,2
3,13,300,3,2188964,1,1,2,2,20,2
3,13,300,3,2188968,1,1,1,1,75,2
3,13,300,3,2188968,1,1,2,1,45,2
3,13,300,3,5806429,1,1,1,1,73,1
3,13,300,3,5806573,1,1,1,2,93,1
3,13,300,3,13627779,1,1,1,1,70,2
3,13,300,3,13627802,1,1,1,2,50,2
3,13,300,3,13627858,1,1,1,1,24,2
3,13,300,3,13627876,1,1,1,1,22,2
3,13,300,3,13833054,1,1,1,2,78,1
3,13,430,1,148779,1,1,1,1,0,1
3,13,430,1,148783,2,1,1,1,40,2
3,13,430,1,156153,1,1,1,1,53,1
3,13,430,1,156171,1,1,1,2,76,1
3,13,430,1,156214,1,1,1,2,60,1
3,13,430,1,156223,2,1,1,1,26,1
3,13,430,1,156340,1,1,1,1,79,1
3,13,430,1,156372,1,1,1,2,73,1
3,13,430,1,156380,1,1,1,1,14,1
3,13,430,1,156380,1,1,2,1,4,9
3,13,430,1,156380,1,1,3,1,18,9
3,13,430,1,156381,1,1,1,1,65,1
3,13,430,1,156388,3,1,1,1,56,1
3,13,430,1,156411,1,1,1,1,75,1
3,13,430,1,156781,3,1,1,1,68,1
3,13,430,1,156854,1,1,1,1,87,1
3,13,430,1,156889,2,1,1,1,78,9
3,13,430,1,156892,1,1,1,1,88,9
3,13,430,1,157074,1,1,1,2,81,1
3,13,430,1,157199,1,1,1,1,68,9
3,13,430,1,157204,1,1,1,1,90,2
3,13,430,1,157282,2,1,1,1,76,9
3,13,430,1,157329,1,1,1,1,76,2
3,13,430,1,157683,2,1,1,1,45,1
3,13,430,1,157733,1,1,1,1,23,1
3,13,430,1,157972,2,1,1,1,53,1
3,13,430,1,157982,1,1,1,1,53,1
3,13,430,1,158023,1,1,1,2,85,1
3,13,430,1,205183,1,1,1,2,38,9
3,13,430,1,205192,1,1,1,1,52,1
3,13,430,1,205215,1,1,1,1,99,1
3,13,430,1,205239,1,1,1,2,57,1
3,13,430,1,205309,1,1,1,2,83,1
3,13,430,1,310650,1,1,1,2,47,1
3,13,430,1,310806,1,1,1,2,78,1
3,13,430,1,310826,1,1,1,2,87,1
3,13,430,1,310827,1,1,1,1,30,1
3,13,430,1,310846,1,1,1,1,110,1
3,13,430,1,365223,1,1,1,1,70,2
3,13,430,1,367708,1,1,1,1,57,9
3,13,430,1,368053,1,1,1,1,68,1
3,13,430,1,369767,1,1,1,1,60,9
3,13,430,1,370123,1,2,1,1,63,1
3,13,430,1,373364,4,1,1,1,99,9
3,13,430,1,382987,1,1,1,1,0,1
3,13,430,1,383022,1,1,1,1,56,1
3,13,430,1,383145,1,1,1,2,0,1
3,13,430,1,383145,1,1,2,1,0,1
3,13,430,1,383357,1,1,1,1,55,1
3,13,430,1,450788,1,1,1,1,69,1
3,13,430,1,451468,5,1,1,1,84,1
3,13,430,1,451741,1,1,1,2,73,1
3,13,430,1,451748,1,1,1,1,15,2
3,13,430,1,451763,1,1,1,2,98,1
3,13,430,1,507691,1,1,1,2,61,9
3,13,430,1,507711,1,1,1,1,82,1
3,13,430,1,507744,1,1,1,1,68,1
3,13,430,1,507751,1,1,1,2,78,2
3,13,430,1,507863,1,1,1,1,85,1
3,13,430,1,507938,1,1,1,1,76,1
3,13,430,1,580986,1,1,1,1,75,9
3,13,430,1,588942,1,1,1,2,75,1
3,13,430,1,682366,1,1,1,1,79,1
3,13,430,1,685567,1,1,1,2,76,1
3,13,430,1,685674,1,1,1,1,84,2
3,13,430,1,752046,1,1,1,2,78,1
3,13,430,1,851923,1,1,1,2,60,1
3,13,430,1,851974,1,1,1,2,75,1
3,13,430,1,851976,2,1,1,1,76,1
3,13,430,1,851978,1,1,1,1,41,1
3,13,430,1,852007,1,1,1,1,61,1
3,13,430,1,968414,1,1,1,2,62,9
3,13,430,1,968622,1,1,1,2,89,1
3,13,430,1,968657,1,1,1,2,88,1
3,13,430,1,1069293,2,1,1,2,83,1
3,13,430,1,1069477,1,1,1,1,0,2
3,13,430,1,1069716,1,1,1,1,62,1
3,13,430,1,1069820,2,1,1,2,79,1
3,13,430,1,1075002,1,1,1,1,78,1
3,13,430,1,1075884,8,2,1,1,60,1
3,13,430,1,1088066,1,1,1,2,67,1
3,13,430,1,1088194,1,1,1,1,1,1
3,13,430,1,1088249,1,1,1,2,67,1
3,13,430,1,1229210,1,1,1,1,85,1
3,13,430,1,1229346,1,1,1,1,38,1
3,13,430,1,1229409,1,1,1,1,50,1
3,13,430,1,1229513,1,1,1,1,53,1
3,13,430,1,1230621,1,1,1,1,19,1
3,13,430,1,1230929,1,1,1,2,65,1
3,13,430,1,1230934,1,1,1,2,81,1
3,13,430,1,1387415,1,1,1,1,13,1
3,13,430,1,1387424,1,1,1,2,65,2
3,13,430,1,1387466,1,1,1,2,72,1
3,13,430,1,1387535,1,1,1,1,28,1
3,13,430,1,1387535,1,1,2,2,84,1
3,13,430,1,1387548,1,1,1,1,68,1
3,13,430,1,1504499,1,1,1,1,86,1
3,13,430,1,1504822,1,1,1,2,78,1
3,13,430,1,1504830,1,1,1,1,65,9
3,13,430,1,1504866,1,1,1,1,35,1
3,13,430,1,1664412,1,1,1,2,53,1
3,13,430,1,1664429,1,1,1,2,6,1
3,13,430,1,1664627,1,1,1,2,60,1
3,13,430,1,1664739,2,1,1,1,57,1
3,13,430,1,1664739,2,1,2,2,72,1
3,13,430,1,1665391,1,1,1,1,81,1
3,13,430,1,1837931,1,1,1,1,48,9
3,13,430,1,1838034,1,1,1,1,34,9
3,13,430,1,1838167,1,1,1,1,79,1
3,13,430,1,1838167,1,1,2,1,29,1
3,13,430,1,1838385,1,1,1,1,77,1
3,13,430,1,1838390,1,1,1,1,80,1
3,13,430,1,1838392,2,2,1,1,80,1
3,13,430,1,1838419,1,1,1,1,58,2
3,13,430,1,1996540,1,1,1,1,75,9
3,13,430,1,1999927,1,1,1,1,0,1
3,13,430,1,2185083,1,1,1,2,56,1
3,13,430,1,2185092,1,1,1,1,91,1
3,13,430,1,2185135,1,1,1,1,79,1
3,13,430,1,2185174,1,1,1,2,96,1
3,13,430,1,2185221,1,1,1,1,45,1
3,13,430,1,2185272,1,1,1,1,29,1
3,13,430,1,2314272,1,1,1,2,30,1
3,13,430,1,2314326,1,1,1,2,55,1
3,13,430,1,2314534,1,1,1,1,51,1
3,13,430,1,2316356,1,1,1,1,80,2
3,13,430,1,2317210,1,1,1,1,90,1
3,13,430,1,2320394,1,1,1,2,1,2
3,13,430,1,2485859,1,1,1,2,5,1
3,13,430,1,2485880,1,1,1,1,37,1
3,13,430,1,2485904,1,1,1,2,55,1
3,13,430,1,2485922,1,1,1,1,40,1
3,13,430,1,2485948,1,1,1,2,68,1
3,13,430,1,2615562,1,1,1,1,94,1
3,13,430,1,2616704,1,1,1,1,29,1
3,13,430,1,2616704,1,1,2,1,84,1
3,13,430,1,2622877,1,1,1,1,79,1
3,13,430,1,2623581,1,1,1,2,85,1
3,13,430,1,2624764,1,1,1,2,87,1
3,13,430,1,2813993,1,1,1,2,90,1
3,13,430,1,2837905,1,1,1,1,68,9
3,13,430,1,3017196,1,1,1,1,72,1
3,13,430,1,3017772,1,1,1,2,53,1
3,13,430,1,3018897,2,1,1,2,40,1
3,13,430,1,3039848,8,1,1,1,35,1
3,13,430,1,3042185,1,1,1,1,75,1
3,13,430,1,3042789,1,1,1,2,83,1
3,13,430,1,3042803,1,1,1,1,96,1
3,13,430,1,3248924,1,1,1,1,60,1
3,13,430,1,3249122,1,1,1,1,84,1
3,13,430,1,3249122,1,1,2,2,77,1
3,13,430,1,3249680,3,1,1,1,1,1
3,13,430,1,3268246,1,1,1,2,90,1
3,13,430,1,3269307,1,1,1,1,69,1
3,13,430,1,3269522,1,1,1,1,62,1
3,13,430,1,3407778,1,1,1,1,69,9
3,13,430,1,3604073,3,1,1,1,14,1
3,13,430,1,3604255,11,1,1,1,67,1
3,13,430,1,3795272,1,1,1,2,85,1
3,13,430,1,3795272,1,1,2,2,53,1
3,13,430,1,3795399,1,1,1,1,98,1
3,13,430,1,3795503,1,1,1,1,0,2
3,13,430,1,3796016,1,1,1,2,0,1
3,13,430,1,3796719,17,2,1,1,92,1
3,13,430,1,3796776,1,1,1,1,75,1
3,13,430,1,4011652,6,1,1,2,72,1
3,13,430,1,4011685,1,1,1,1,80,1
3,13,430,1,4011700,1,1,1,2,58,9
3,13,430,1,4011729,1,1,1,1,69,1
3,13,430,1,4011778,1,1,1,2,2,9
3,13,430,1,4011853,1,1,1,2,2,2
3,13,430,1,4011854,5,1,1,1,23,1
3,13,430,1,4012275,1,1,1,2,58,1
3,13,430,1,4219258,1,2,1,1,19,1
3,13,430,1,4220017,7,1,1,1,0,1
3,13,430,1,4220027,20,1,1,1,0,2
3,13,430,1,4220081,1,1,1,2,58,1
3,13,430,1,4220085,1,1,1,2,72,1
3,13,430,1,4220094,1,1,1,2,62,1
3,13,430,1,4427946,1,1,1,1,55,1
3,13,430,1,4428011,1,1,1,1,82,1
3,13,430,1,4428053,1,1,1,2,84,1
3,13,430,1,4428094,1,1,1,2,77,1
3,13,430,1,4428756,16,1,1,1,87,1
3,13,430,1,4428808,8,1,1,2,92,1
3,13,430,1,4428823,8,1,1,1,39,1
3,13,430,1,4597872,11,1,1,2,92,1
3,13,430,1,4598153,1,1,1,2,71,1
3,13,430,1,4599274,1,1,1,2,9,1
3,13,430,1,4808189,1,1,1,2,87,1
3,13,430,1,4809345,2,1,1,1,86,1
3,13,430,1,4809522,1,1,1,1,0,9
3,13,430,1,4809562,16,1,1,1,80,1
3,13,430,1,4809562,16,1,2,2,70,1
3,13,430,1,4809627,1,1,1,1,50,1
3,13,430,1,4810091,1,1,1,2,6,1
3,13,430,1,5024875,1,1,1,2,78,1
3,13,430,1,5025145,1,1,1,1,6,1
3,13,430,1,5025338,1,1,1,1,75,1
3,13,430,1,5026044,2,1,1,1,72,1
3,13,430,1,5026585,1,1,1,2,67,1
3,13,430,1,5026672,11,1,1,1,39,1
3,13,430,1,5027312,1,1,1,2,39,2
3,13,430,1,5027351,2,1,1,2,96,1
3,13,430,1,5027369,1,1,1,1,83,1
3,13,430,1,5027454,1,1,1,2,61,1
3,13,430,1,5027696,1,1,1,1,75,1
3,13,430,1,5205274,1,1,1,1,47,1
3,13,430,1,5206487,1,1,1,1,0,9
3,13,430,1,5208343,1,1,1,1,33,1
3,13,430,1,5208481,2,1,1,2,30,1
3,13,430,1,5210256,1,1,1,1,59,1
3,13,430,1,5210615,2,1,1,1,63,1
3,13,430,1,5211665,1,1,1,1,5,1
3,13,430,1,5212301,1,1,1,2,74,1
3,13,430,1,5377297,1,1,1,2,80,2
3,13,430,1,5377669,1,1,1,1,92,2
3,13,430,1,5379893,1,1,1,1,49,1
3,13,430,1,5380724,1,1,1,1,58,9
3,13,430,1,5380905,1,1,1,2,73,1
3,13,430,1,5381253,1,1,1,1,79,1
3,13,430,1,5640283,1,1,1,2,82,1
3,13,430,1,5640557,1,1,1,1,40,2
3,13,430,1,5641693,1,1,1,1,77,1
3,13,430,1,5641754,1,1,1,1,45,9
3,13,430,1,5845080,1,1,1,2,85,1
3,13,430,1,5845117,1,1,1,1,75,1
3,13,430,1,5845240,1,1,1,2,76,1
3,13,430,1,5845280,1,1,1,1,85,1
3,13,430,1,5846546,1,1,1,1,0,1
3,13,430,1,5846582,1,1,1,2,22,1
3,13,430,1,6089427,1,1,1,1,76,1
3,13,430,1,6089554,1,1,1,1,60,1
3,13,430,1,6089605,1,1,1,1,78,1
3,13,430,1,6091018,1,1,1,1,0,1
3,13,430,1,6091222,1,1,1,2,96,1
3,13,430,1,6302224,1,1,1,1,47,1
3,13,430,1,6303041,1,1,1,2,94,1
3,13,430,1,6305123,1,1,1,2,92,1
3,13,430,1,6553971,1,1,1,9,999,9
3,13,430,1,6554039,1,1,1,2,67,1
3,13,430,1,6554115,1,1,1,1,14,2
3,13,430,1,6554189,1,1,1,1,78,1
3,13,430,1,6769607,1,1,1,2,78,1
3,13,430,1,6770061,1,1,1,1,38,1
3,13,430,1,6770337,1,1,1,1,79,1
3,13,430,1,6770995,1,1,1,1,68,1
3,13,430,1,6771008,1,1,1,1,98,1
3,13,430,1,6772253,1,1,1,1,85,1
3,13,430,1,6772289,1,1,1,1,25,1
3,13,430,1,6775214,1,1,1,1,60,9
3,13,430,1,6775639,1,1,1,1,75,1
3,13,430,1,6925209,2,1,1,1,83,1
3,13,430,1,6925209,2,1,2,2,75,9
3,13,430,1,6925209,2,1,3,2,37,9
3,13,430,1,6925309,1,1,1,1,71,1
3,13,430,1,6926301,1,1,1,2,3,1
3,13,430,1,6926345,1,1,1,1,74,1
3,13,430,1,6926365,1,1,1,1,36,2
3,13,430,1,6926598,1,1,1,1,74,2
3,13,430,1,6926598,1,1,2,2,76,2
3,13,430,1,7193562,1,1,1,2,82,1
3,13,430,1,7193594,1,1,1,1,70,1
3,13,430,1,7193630,1,1,1,1,74,1
3,13,430,1,7194219,1,1,1,1,89,1
3,13,430,1,7194376,1,1,1,1,42,1
3,13,430,1,7372482,1,1,1,2,70,1
3,13,430,1,7381530,1,1,1,1,80,2
3,13,430,1,7385130,1,1,1,1,0,1
3,13,430,1,7385227,1,1,1,1,70,2
3,13,430,1,7614036,1,1,1,2,91,1
3,13,430,1,7614729,1,1,1,1,87,1
3,13,430,1,7615430,1,1,1,2,71,1
3,13,430,1,7617036,1,2,1,2,97,1
